,municipio,codigo_municipio,estado,ano,campo,despesas_executadas_liquidadas,população,Produto_interno_bruto
33,Acopiara,2300309,Ceará,2013,Inversões Financeiras,0.0,52661,287936.777
34,Acopiara,2300309,Ceará,2013,Amortização da Dívida,0.0,52661,287936.777
35,Acopiara,2300309,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),16025100.0,52661,287936.777
36,Aiuaba,2300408,Ceará,2013,DESPESAS CORRENTES,5458360.0,16784,78557.345
37,Aiuaba,2300408,Ceará,2013,Pessoal e Encargos Sociais,1162850.0,16784,78557.345
38,Aiuaba,2300408,Ceará,2013,Juros e Encargos da Dívida,0.0,16784,78557.345
39,Aiuaba,2300408,Ceará,2013,Outras Despesas Correntes,4295510.0,16784,78557.345
40,Aiuaba,2300408,Ceará,2013,DESPESAS DE CAPITAL,227084.0,16784,78557.345
41,Aiuaba,2300408,Ceará,2013,Investimentos,227084.0,16784,78557.345
42,Aiuaba,2300408,Ceará,2013,Inversões Financeiras,0.0,16784,78557.345
43,Aiuaba,2300408,Ceará,2013,Amortização da Dívida,0.0,16784,78557.345
44,Aiuaba,2300408,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),5685440.0,16784,78557.345
45,Alcântaras,2300507,Ceará,2013,DESPESAS CORRENTES,4060980.0,11171,47741.892
46,Alcântaras,2300507,Ceará,2013,Pessoal e Encargos Sociais,2505680.0,11171,47741.892
47,Alcântaras,2300507,Ceará,2013,Juros e Encargos da Dívida,0.0,11171,47741.892
48,Alcântaras,2300507,Ceará,2013,Outras Despesas Correntes,1555300.0,11171,47741.892
49,Alcântaras,2300507,Ceará,2013,DESPESAS DE CAPITAL,66767.0,11171,47741.892
50,Alcântaras,2300507,Ceará,2013,Investimentos,66767.0,11171,47741.892
51,Alcântaras,2300507,Ceará,2013,Inversões Financeiras,0.0,11171,47741.892
52,Alcântaras,2300507,Ceará,2013,Amortização da Dívida,0.0,11171,47741.892
53,Alcântaras,2300507,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),4730310.0,11171,47741.892
54,Altaneira,2300606,Ceará,2013,DESPESAS CORRENTES,3516680.0,7196,37584.825
55,Altaneira,2300606,Ceará,2013,Pessoal e Encargos Sociais,1909630.0,7196,37584.825
56,Altaneira,2300606,Ceará,2013,Juros e Encargos da Dívida,0.0,7196,37584.825
57,Altaneira,2300606,Ceará,2013,Outras Despesas Correntes,1607050.0,7196,37584.825
58,Altaneira,2300606,Ceará,2013,DESPESAS DE CAPITAL,272566.0,7196,37584.825
59,Altaneira,2300606,Ceará,2013,Investimentos,272566.0,7196,37584.825
60,Altaneira,2300606,Ceará,2013,Inversões Financeiras,0.0,7196,37584.825
61,Altaneira,2300606,Ceará,2013,Amortização da Dívida,0.0,7196,37584.825
62,Altaneira,2300606,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),3789240.0,7196,37584.825
63,Alto Santo,2300705,Ceará,2013,DESPESAS CORRENTES,4638300.0,16767,105060.172
64,Alto Santo,2300705,Ceará,2013,Pessoal e Encargos Sociais,3410250.0,16767,105060.172
65,Alto Santo,2300705,Ceará,2013,Juros e Encargos da Dívida,0.0,16767,105060.172
66,Alto Santo,2300705,Ceará,2013,Outras Despesas Correntes,1228040.0,16767,105060.172
67,Alto Santo,2300705,Ceará,2013,DESPESAS DE CAPITAL,62646.0,16767,105060.172
68,Alto Santo,2300705,Ceará,2013,Investimentos,62646.0,16767,105060.172
69,Alto Santo,2300705,Ceará,2013,Inversões Financeiras,0.0,16767,105060.172
70,Alto Santo,2300705,Ceará,2013,Amortização da Dívida,0.0,16767,105060.172
71,Alto Santo,2300705,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),4739750.0,16767,105060.172
72,Amontada,2300754,Ceará,2013,DESPESAS CORRENTES,11213100.0,41227,285778.53
73,Amontada,2300754,Ceará,2013,Pessoal e Encargos Sociais,7431060.0,41227,285778.53
74,Amontada,2300754,Ceará,2013,Juros e Encargos da Dívida,0.0,41227,285778.53
75,Amontada,2300754,Ceará,2013,Outras Despesas Correntes,3782080.0,41227,285778.53
76,Amontada,2300754,Ceará,2013,DESPESAS DE CAPITAL,373434.0,41227,285778.53
77,Amontada,2300754,Ceará,2013,Investimentos,373434.0,41227,285778.53
78,Amontada,2300754,Ceará,2013,Inversões Financeiras,0.0,41227,285778.53
79,Amontada,2300754,Ceará,2013,Amortização da Dívida,0.0,41227,285778.53
80,Amontada,2300754,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),11705300.0,41227,285778.53
81,Antonina do Norte,2300804,Ceará,2013,DESPESAS CORRENTES,2831060.0,7172,41967.895
82,Antonina do Norte,2300804,Ceará,2013,Pessoal e Encargos Sociais,854330.0,7172,41967.895
83,Antonina do Norte,2300804,Ceará,2013,Juros e Encargos da Dívida,0.0,7172,41967.895
84,Antonina do Norte,2300804,Ceará,2013,Outras Despesas Correntes,1976730.0,7172,41967.895
85,Antonina do Norte,2300804,Ceará,2013,DESPESAS DE CAPITAL,156706.0,7172,41967.895
86,Antonina do Norte,2300804,Ceará,2013,Investimentos,156706.0,7172,41967.895
87,Antonina do Norte,2300804,Ceará,2013,Inversões Financeiras,0.0,7172,41967.895
88,Antonina do Norte,2300804,Ceará,2013,Amortização da Dívida,0.0,7172,41967.895
89,Antonina do Norte,2300804,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),3012190.0,7172,41967.895
90,Apuiarés,2300903,Ceará,2013,DESPESAS CORRENTES,5317540.0,14397,66227.817
91,Apuiarés,2300903,Ceará,2013,Pessoal e Encargos Sociais,3482920.0,14397,66227.817
92,Apuiarés,2300903,Ceará,2013,Juros e Encargos da Dívida,0.0,14397,66227.817
93,Apuiarés,2300903,Ceará,2013,Outras Despesas Correntes,1834620.0,14397,66227.817
94,Apuiarés,2300903,Ceará,2013,DESPESAS DE CAPITAL,161662.0,14397,66227.817
95,Apuiarés,2300903,Ceará,2013,Investimentos,161662.0,14397,66227.817
96,Apuiarés,2300903,Ceará,2013,Inversões Financeiras,0.0,14397,66227.817
97,Apuiarés,2300903,Ceará,2013,Amortização da Dívida,0.0,14397,66227.817
98,Apuiarés,2300903,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),5508880.0,14397,66227.817
99,Aquiraz,2301000,Ceará,2013,DESPESAS CORRENTES,27244700.0,76186,1548884.6
100,Aquiraz,2301000,Ceará,2013,Pessoal e Encargos Sociais,18991500.0,76186,1548884.6
101,Aquiraz,2301000,Ceará,2013,Juros e Encargos da Dívida,0.0,76186,1548884.6
102,Aquiraz,2301000,Ceará,2013,Outras Despesas Correntes,8253260.0,76186,1548884.6
103,Aquiraz,2301000,Ceará,2013,DESPESAS DE CAPITAL,1796450.0,76186,1548884.6
104,Aquiraz,2301000,Ceará,2013,Investimentos,1796450.0,76186,1548884.6
105,Aquiraz,2301000,Ceará,2013,Inversões Financeiras,0.0,76186,1548884.6
106,Aquiraz,2301000,Ceará,2013,Amortização da Dívida,0.0,76186,1548884.6
107,Aquiraz,2301000,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),29128100.0,76186,1548884.6
108,Aracati,2301109,Ceará,2013,DESPESAS CORRENTES,26315400.0,71749,990304.873
109,Aracati,2301109,Ceará,2013,Pessoal e Encargos Sociais,17257300.0,71749,990304.873
110,Aracati,2301109,Ceará,2013,Juros e Encargos da Dívida,0.0,71749,990304.873
111,Aracati,2301109,Ceará,2013,Outras Despesas Correntes,9058140.0,71749,990304.873
112,Aracati,2301109,Ceará,2013,DESPESAS DE CAPITAL,168028.0,71749,990304.873
113,Aracati,2301109,Ceará,2013,Investimentos,168028.0,71749,990304.873
114,Aracati,2301109,Ceará,2013,Inversões Financeiras,0.0,71749,990304.873
115,Aracati,2301109,Ceará,2013,Amortização da Dívida,0.0,71749,990304.873
116,Aracati,2301109,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),27278800.0,71749,990304.873
117,Aracoiaba,2301208,Ceará,2013,DESPESAS CORRENTES,12452000.0,25988,138520.761
118,Aracoiaba,2301208,Ceará,2013,Pessoal e Encargos Sociais,9060610.0,25988,138520.761
119,Aracoiaba,2301208,Ceará,2013,Juros e Encargos da Dívida,0.0,25988,138520.761
120,Aracoiaba,2301208,Ceará,2013,Outras Despesas Correntes,3391370.0,25988,138520.761
121,Aracoiaba,2301208,Ceará,2013,DESPESAS DE CAPITAL,323019.0,25988,138520.761
122,Aracoiaba,2301208,Ceará,2013,Investimentos,323019.0,25988,138520.761
123,Aracoiaba,2301208,Ceará,2013,Inversões Financeiras,0.0,25988,138520.761
124,Aracoiaba,2301208,Ceará,2013,Amortização da Dívida,0.0,25988,138520.761
125,Aracoiaba,2301208,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),12791200.0,25988,138520.761
126,Ararendá,2301257,Ceará,2013,DESPESAS CORRENTES,4813060.0,10723,47807.956
127,Ararendá,2301257,Ceará,2013,Pessoal e Encargos Sociais,2560010.0,10723,47807.956
128,Ararendá,2301257,Ceará,2013,Juros e Encargos da Dívida,0.0,10723,47807.956
129,Ararendá,2301257,Ceará,2013,Outras Despesas Correntes,2253040.0,10723,47807.956
130,Ararendá,2301257,Ceará,2013,DESPESAS DE CAPITAL,182928.0,10723,47807.956
131,Ararendá,2301257,Ceará,2013,Investimentos,182928.0,10723,47807.956
132,Ararendá,2301257,Ceará,2013,Inversões Financeiras,0.0,10723,47807.956
133,Ararendá,2301257,Ceará,2013,Amortização da Dívida,0.0,10723,47807.956
134,Ararendá,2301257,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),5938030.0,10723,47807.956
135,Araripe,2301307,Ceará,2013,DESPESAS CORRENTES,8794610.0,21170,121402.738
136,Araripe,2301307,Ceará,2013,Pessoal e Encargos Sociais,6784240.0,21170,121402.738
137,Araripe,2301307,Ceará,2013,Juros e Encargos da Dívida,0.0,21170,121402.738
138,Araripe,2301307,Ceará,2013,Outras Despesas Correntes,2010370.0,21170,121402.738
139,Araripe,2301307,Ceará,2013,DESPESAS DE CAPITAL,200426.0,21170,121402.738
140,Araripe,2301307,Ceará,2013,Investimentos,200426.0,21170,121402.738
141,Araripe,2301307,Ceará,2013,Inversões Financeiras,0.0,21170,121402.738
142,Araripe,2301307,Ceará,2013,Amortização da Dívida,0.0,21170,121402.738
143,Araripe,2301307,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),9052600.0,21170,121402.738
144,Aratuba,2301406,Ceará,2013,DESPESAS CORRENTES,5208090.0,11482,65219.008
145,Aratuba,2301406,Ceará,2013,Pessoal e Encargos Sociais,2303340.0,11482,65219.008
146,Aratuba,2301406,Ceará,2013,Juros e Encargos da Dívida,0.0,11482,65219.008
147,Aratuba,2301406,Ceará,2013,Outras Despesas Correntes,2904750.0,11482,65219.008
148,Aratuba,2301406,Ceará,2013,DESPESAS DE CAPITAL,215200.0,11482,65219.008
149,Aratuba,2301406,Ceará,2013,Investimentos,215200.0,11482,65219.008
150,Aratuba,2301406,Ceará,2013,Inversões Financeiras,0.0,11482,65219.008
151,Aratuba,2301406,Ceará,2013,Amortização da Dívida,0.0,11482,65219.008
152,Aratuba,2301406,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),5584540.0,11482,65219.008
153,Arneiroz,2301505,Ceará,2013,DESPESAS CORRENTES,3569040.0,7766,35319.026
154,Arneiroz,2301505,Ceará,2013,Pessoal e Encargos Sociais,889450.0,7766,35319.026
155,Arneiroz,2301505,Ceará,2013,Juros e Encargos da Dívida,0.0,7766,35319.026
156,Arneiroz,2301505,Ceará,2013,Outras Despesas Correntes,2679590.0,7766,35319.026
157,Arneiroz,2301505,Ceará,2013,DESPESAS DE CAPITAL,89434.0,7766,35319.026
158,Arneiroz,2301505,Ceará,2013,Investimentos,89434.0,7766,35319.026
159,Arneiroz,2301505,Ceará,2013,Inversões Financeiras,0.0,7766,35319.026
160,Arneiroz,2301505,Ceará,2013,Amortização da Dívida,0.0,7766,35319.026
161,Arneiroz,2301505,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),4282340.0,7766,35319.026
162,Assaré,2301604,Ceará,2013,DESPESAS CORRENTES,7579700.0,22988,141880.888
163,Assaré,2301604,Ceará,2013,Pessoal e Encargos Sociais,5382150.0,22988,141880.888
164,Assaré,2301604,Ceará,2013,Juros e Encargos da Dívida,0.0,22988,141880.888
165,Assaré,2301604,Ceará,2013,Outras Despesas Correntes,2197550.0,22988,141880.888
166,Assaré,2301604,Ceará,2013,DESPESAS DE CAPITAL,269616.0,22988,141880.888
167,Assaré,2301604,Ceará,2013,Investimentos,269616.0,22988,141880.888
168,Assaré,2301604,Ceará,2013,Inversões Financeiras,0.0,22988,141880.888
169,Assaré,2301604,Ceará,2013,Amortização da Dívida,0.0,22988,141880.888
170,Assaré,2301604,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),8059460.0,22988,141880.888
171,Aurora,2301703,Ceará,2013,DESPESAS CORRENTES,8376800.0,24716,137709.647
172,Aurora,2301703,Ceará,2013,Pessoal e Encargos Sociais,4327410.0,24716,137709.647
173,Aurora,2301703,Ceará,2013,Juros e Encargos da Dívida,0.0,24716,137709.647
174,Aurora,2301703,Ceará,2013,Outras Despesas Correntes,4049390.0,24716,137709.647
175,Aurora,2301703,Ceará,2013,DESPESAS DE CAPITAL,504876.0,24716,137709.647
176,Aurora,2301703,Ceará,2013,Investimentos,504876.0,24716,137709.647
177,Aurora,2301703,Ceará,2013,Inversões Financeiras,0.0,24716,137709.647
178,Aurora,2301703,Ceará,2013,Amortização da Dívida,0.0,24716,137709.647
179,Aurora,2301703,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),9170200.0,24716,137709.647
180,Baixio,2301802,Ceará,2013,DESPESAS CORRENTES,2999730.0,6165,31240.331
181,Baixio,2301802,Ceará,2013,Pessoal e Encargos Sociais,1580740.0,6165,31240.331
182,Baixio,2301802,Ceará,2013,Juros e Encargos da Dívida,0.0,6165,31240.331
183,Baixio,2301802,Ceará,2013,Outras Despesas Correntes,1418990.0,6165,31240.331
184,Baixio,2301802,Ceará,2013,DESPESAS DE CAPITAL,14070.0,6165,31240.331
185,Baixio,2301802,Ceará,2013,Investimentos,14070.0,6165,31240.331
186,Baixio,2301802,Ceará,2013,Inversões Financeiras,0.0,6165,31240.331
187,Baixio,2301802,Ceará,2013,Amortização da Dívida,0.0,6165,31240.331
188,Baixio,2301802,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),3031380.0,6165,31240.331
189,Banabuiú,2301851,Ceará,2013,DESPESAS CORRENTES,7088440.0,17775,108874.155
190,Banabuiú,2301851,Ceará,2013,Pessoal e Encargos Sociais,4343080.0,17775,108874.155
191,Banabuiú,2301851,Ceará,2013,Juros e Encargos da Dívida,0.0,17775,108874.155
192,Banabuiú,2301851,Ceará,2013,Outras Despesas Correntes,2745360.0,17775,108874.155
193,Banabuiú,2301851,Ceará,2013,DESPESAS DE CAPITAL,130000.0,17775,108874.155
194,Banabuiú,2301851,Ceará,2013,Investimentos,130000.0,17775,108874.155
195,Banabuiú,2301851,Ceará,2013,Inversões Financeiras,0.0,17775,108874.155
196,Banabuiú,2301851,Ceará,2013,Amortização da Dívida,0.0,17775,108874.155
197,Banabuiú,2301851,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),7287640.0,17775,108874.155
198,Barbalha,2301901,Ceará,2013,DESPESAS CORRENTES,68696200.0,57818,578694.298
199,Barbalha,2301901,Ceará,2013,Pessoal e Encargos Sociais,11031600.0,57818,578694.298
200,Barbalha,2301901,Ceará,2013,Juros e Encargos da Dívida,0.0,57818,578694.298
201,Barbalha,2301901,Ceará,2013,Outras Despesas Correntes,57664700.0,57818,578694.298
202,Barbalha,2301901,Ceará,2013,DESPESAS DE CAPITAL,1660660.0,57818,578694.298
203,Barbalha,2301901,Ceará,2013,Investimentos,1660660.0,57818,578694.298
204,Barbalha,2301901,Ceará,2013,Inversões Financeiras,0.0,57818,578694.298
205,Barbalha,2301901,Ceará,2013,Amortização da Dívida,0.0,57818,578694.298
206,Barbalha,2301901,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),70366500.0,57818,578694.298
207,Barreira,2301950,Ceará,2013,DESPESAS CORRENTES,8336770.0,20371,111135.954
208,Barreira,2301950,Ceará,2013,Pessoal e Encargos Sociais,4159150.0,20371,111135.954
209,Barreira,2301950,Ceará,2013,Juros e Encargos da Dívida,0.0,20371,111135.954
210,Barreira,2301950,Ceará,2013,Outras Despesas Correntes,4177620.0,20371,111135.954
211,Barreira,2301950,Ceará,2013,DESPESAS DE CAPITAL,138750.0,20371,111135.954
212,Barreira,2301950,Ceará,2013,Investimentos,138750.0,20371,111135.954
213,Barreira,2301950,Ceará,2013,Inversões Financeiras,0.0,20371,111135.954
214,Barreira,2301950,Ceará,2013,Amortização da Dívida,0.0,20371,111135.954
215,Barreira,2301950,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),8485890.0,20371,111135.954
216,Barro,2302008,Ceará,2013,DESPESAS CORRENTES,8405260.0,22104,121566.531
217,Barro,2302008,Ceará,2013,Pessoal e Encargos Sociais,5986150.0,22104,121566.531
218,Barro,2302008,Ceará,2013,Juros e Encargos da Dívida,0.0,22104,121566.531
219,Barro,2302008,Ceará,2013,Outras Despesas Correntes,2419110.0,22104,121566.531
220,Barro,2302008,Ceará,2013,DESPESAS DE CAPITAL,307715.0,22104,121566.531
221,Barro,2302008,Ceará,2013,Investimentos,307715.0,22104,121566.531
222,Barro,2302008,Ceará,2013,Inversões Financeiras,0.0,22104,121566.531
223,Barro,2302008,Ceará,2013,Amortização da Dívida,0.0,22104,121566.531
224,Barro,2302008,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),8729480.0,22104,121566.531
225,Barroquinha,2302057,Ceará,2013,DESPESAS CORRENTES,6182880.0,14771,78006.428
226,Barroquinha,2302057,Ceará,2013,Pessoal e Encargos Sociais,4441950.0,14771,78006.428
227,Barroquinha,2302057,Ceará,2013,Juros e Encargos da Dívida,0.0,14771,78006.428
228,Barroquinha,2302057,Ceará,2013,Outras Despesas Correntes,1740920.0,14771,78006.428
229,Barroquinha,2302057,Ceará,2013,DESPESAS DE CAPITAL,157893.0,14771,78006.428
230,Barroquinha,2302057,Ceará,2013,Investimentos,157893.0,14771,78006.428
231,Barroquinha,2302057,Ceará,2013,Inversões Financeiras,0.0,14771,78006.428
232,Barroquinha,2302057,Ceará,2013,Amortização da Dívida,0.0,14771,78006.428
233,Barroquinha,2302057,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),6439850.0,14771,78006.428
234,Baturité,2302107,Ceará,2013,DESPESAS CORRENTES,16317700.0,34512,237707.42
235,Baturité,2302107,Ceará,2013,Pessoal e Encargos Sociais,7217700.0,34512,237707.42
236,Baturité,2302107,Ceará,2013,Juros e Encargos da Dívida,0.0,34512,237707.42
237,Baturité,2302107,Ceará,2013,Outras Despesas Correntes,9100040.0,34512,237707.42
238,Baturité,2302107,Ceará,2013,DESPESAS DE CAPITAL,500761.0,34512,237707.42
239,Baturité,2302107,Ceará,2013,Investimentos,492770.0,34512,237707.42
240,Baturité,2302107,Ceará,2013,Inversões Financeiras,0.0,34512,237707.42
241,Baturité,2302107,Ceará,2013,Amortização da Dívida,7991.0,34512,237707.42
242,Baturité,2302107,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),17225400.0,34512,237707.42
243,Beberibe,2302206,Ceará,2013,DESPESAS CORRENTES,16583000.0,51442,499228.105
244,Beberibe,2302206,Ceará,2013,Pessoal e Encargos Sociais,10477500.0,51442,499228.105
245,Beberibe,2302206,Ceará,2013,Juros e Encargos da Dívida,0.0,51442,499228.105
246,Beberibe,2302206,Ceará,2013,Outras Despesas Correntes,6105450.0,51442,499228.105
247,Beberibe,2302206,Ceará,2013,DESPESAS DE CAPITAL,775695.0,51442,499228.105
248,Beberibe,2302206,Ceará,2013,Investimentos,775695.0,51442,499228.105
249,Beberibe,2302206,Ceará,2013,Inversões Financeiras,0.0,51442,499228.105
250,Beberibe,2302206,Ceará,2013,Amortização da Dívida,0.0,51442,499228.105
251,Beberibe,2302206,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),17366100.0,51442,499228.105
252,Bela Cruz,2302305,Ceará,2013,DESPESAS CORRENTES,10822400.0,31804,150926.918
253,Bela Cruz,2302305,Ceará,2013,Pessoal e Encargos Sociais,7555110.0,31804,150926.918
254,Bela Cruz,2302305,Ceará,2013,Juros e Encargos da Dívida,0.0,31804,150926.918
255,Bela Cruz,2302305,Ceará,2013,Outras Despesas Correntes,3267300.0,31804,150926.918
256,Bela Cruz,2302305,Ceará,2013,DESPESAS DE CAPITAL,180486.0,31804,150926.918
257,Bela Cruz,2302305,Ceará,2013,Investimentos,180486.0,31804,150926.918
258,Bela Cruz,2302305,Ceará,2013,Inversões Financeiras,0.0,31804,150926.918
259,Bela Cruz,2302305,Ceará,2013,Amortização da Dívida,0.0,31804,150926.918
260,Bela Cruz,2302305,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),11591100.0,31804,150926.918
261,Boa Viagem,2302404,Ceará,2013,DESPESAS CORRENTES,7609010.0,53608,285692.972
262,Boa Viagem,2302404,Ceará,2013,Pessoal e Encargos Sociais,4334700.0,53608,285692.972
263,Boa Viagem,2302404,Ceará,2013,Juros e Encargos da Dívida,0.0,53608,285692.972
264,Boa Viagem,2302404,Ceará,2013,Outras Despesas Correntes,3274320.0,53608,285692.972
265,Boa Viagem,2302404,Ceará,2013,DESPESAS DE CAPITAL,430509.0,53608,285692.972
266,Boa Viagem,2302404,Ceará,2013,Investimentos,430509.0,53608,285692.972
267,Boa Viagem,2302404,Ceará,2013,Inversões Financeiras,0.0,53608,285692.972
268,Boa Viagem,2302404,Ceará,2013,Amortização da Dívida,0.0,53608,285692.972
269,Boa Viagem,2302404,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),8045980.0,53608,285692.972
270,Brejo Santo,2302503,Ceará,2013,DESPESAS CORRENTES,20694600.0,47218,334377.629
271,Brejo Santo,2302503,Ceará,2013,Pessoal e Encargos Sociais,4203240.0,47218,334377.629
272,Brejo Santo,2302503,Ceará,2013,Juros e Encargos da Dívida,0.0,47218,334377.629
273,Brejo Santo,2302503,Ceará,2013,Outras Despesas Correntes,16491300.0,47218,334377.629
274,Brejo Santo,2302503,Ceará,2013,DESPESAS DE CAPITAL,417909.0,47218,334377.629
275,Brejo Santo,2302503,Ceará,2013,Investimentos,409309.0,47218,334377.629
276,Brejo Santo,2302503,Ceará,2013,Inversões Financeiras,0.0,47218,334377.629
277,Brejo Santo,2302503,Ceará,2013,Amortização da Dívida,8599.0,47218,334377.629
278,Brejo Santo,2302503,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),33608700.0,47218,334377.629
279,Camocim,2302602,Ceará,2013,DESPESAS CORRENTES,21847600.0,61918,450700.418
280,Camocim,2302602,Ceará,2013,Pessoal e Encargos Sociais,10437100.0,61918,450700.418
281,Camocim,2302602,Ceará,2013,Juros e Encargos da Dívida,0.0,61918,450700.418
282,Camocim,2302602,Ceará,2013,Outras Despesas Correntes,11410500.0,61918,450700.418
283,Camocim,2302602,Ceará,2013,DESPESAS DE CAPITAL,506954.0,61918,450700.418
284,Camocim,2302602,Ceará,2013,Investimentos,506954.0,61918,450700.418
285,Camocim,2302602,Ceará,2013,Inversões Financeiras,0.0,61918,450700.418
286,Camocim,2302602,Ceará,2013,Amortização da Dívida,0.0,61918,450700.418
287,Camocim,2302602,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE (IV),22410700.0,61918,450700.418
288,Campos Sales,2302701,Ceará,2013,DESPESAS CORRENTES,7728670.0,27030,171344.489
289,Campos Sales,2302701,Ceará,2013,Pessoal e Encargos Sociais,5652290.0,27030,171344.489
290,Campos Sales,2302701,Ceará,2013,Juros e Encargos da Dívida,0.0,27030,171344.489
291,Campos Sales,2302701,Ceará,2013,Outras Despesas Correntes,2076380.0,27030,171344.489
292,Campos Sales,2302701,Ceará,2013,DESPESAS DE CAPITAL,159149.0,27030,171344.489
293,Campos Sales,2302701,Ceará,2013,Investimentos,159149.0,27030,171344.489
294,Campos Sales,2302701,Ceará,2013,Inversões Financeiras,0.0,27030,171344.489
295,Campos Sales,2302701,Ceará,2013,Amortização da Dívida,0.0,27030,171344.489
