,municipio,codigo_municipio,estado,ano,campo,Receitas_realizadas_Bimestre,população,Produto_interno_bruto
67,Alto Santo,2300705,Ceará,2013,Outras Receitas do SUS,19248.0,16767,105060.172
68,Alto Santo,2300705,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,16767,105060.172
69,Alto Santo,2300705,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,16767,105060.172
70,Alto Santo,2300705,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,16767,105060.172
71,Alto Santo,2300705,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,3133060.0,16767,105060.172
72,Amontada,2300754,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,5321040.0,41227,285778.53
73,Amontada,2300754,Ceará,2013,Provenientes da União,5321040.0,41227,285778.53
74,Amontada,2300754,Ceará,2013,Provenientes dos Estados,0.0,41227,285778.53
75,Amontada,2300754,Ceará,2013,Provenientes de Outros Municípios,0.0,41227,285778.53
76,Amontada,2300754,Ceará,2013,Outras Receitas do SUS,0.0,41227,285778.53
77,Amontada,2300754,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,41227,285778.53
78,Amontada,2300754,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,41227,285778.53
79,Amontada,2300754,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,41227,285778.53
80,Amontada,2300754,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,5321040.0,41227,285778.53
81,Antonina do Norte,2300804,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,1085240.0,7172,41967.895
82,Antonina do Norte,2300804,Ceará,2013,Provenientes da União,1085240.0,7172,41967.895
83,Antonina do Norte,2300804,Ceará,2013,Provenientes dos Estados,0.0,7172,41967.895
84,Antonina do Norte,2300804,Ceará,2013,Provenientes de Outros Municípios,0.0,7172,41967.895
85,Antonina do Norte,2300804,Ceará,2013,Outras Receitas do SUS,0.0,7172,41967.895
86,Antonina do Norte,2300804,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,7172,41967.895
87,Antonina do Norte,2300804,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,7172,41967.895
88,Antonina do Norte,2300804,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,7172,41967.895
89,Antonina do Norte,2300804,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,1085240.0,7172,41967.895
90,Apuiarés,2300903,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,3192050.0,14397,66227.817
91,Apuiarés,2300903,Ceará,2013,Provenientes da União,3106050.0,14397,66227.817
92,Apuiarés,2300903,Ceará,2013,Provenientes dos Estados,86000.0,14397,66227.817
93,Apuiarés,2300903,Ceará,2013,Provenientes de Outros Municípios,0.0,14397,66227.817
94,Apuiarés,2300903,Ceará,2013,Outras Receitas do SUS,0.0,14397,66227.817
95,Apuiarés,2300903,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,14397,66227.817
96,Apuiarés,2300903,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,14397,66227.817
97,Apuiarés,2300903,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,14397,66227.817
98,Apuiarés,2300903,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,3192050.0,14397,66227.817
99,Aquiraz,2301000,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,10780400.0,76186,1548884.6
100,Aquiraz,2301000,Ceará,2013,Provenientes da União,10632000.0,76186,1548884.6
101,Aquiraz,2301000,Ceará,2013,Provenientes dos Estados,0.0,76186,1548884.6
102,Aquiraz,2301000,Ceará,2013,Provenientes de Outros Municípios,0.0,76186,1548884.6
103,Aquiraz,2301000,Ceará,2013,Outras Receitas do SUS,148383.0,76186,1548884.6
104,Aquiraz,2301000,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,76186,1548884.6
105,Aquiraz,2301000,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,76186,1548884.6
106,Aquiraz,2301000,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,76186,1548884.6
107,Aquiraz,2301000,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,10780400.0,76186,1548884.6
108,Aracati,2301109,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,15401100.0,71749,990304.873
109,Aracati,2301109,Ceará,2013,Provenientes da União,12798800.0,71749,990304.873
110,Aracati,2301109,Ceará,2013,Provenientes dos Estados,2560380.0,71749,990304.873
111,Aracati,2301109,Ceará,2013,Provenientes de Outros Municípios,0.0,71749,990304.873
112,Aracati,2301109,Ceará,2013,Outras Receitas do SUS,41975.0,71749,990304.873
113,Aracati,2301109,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,71749,990304.873
114,Aracati,2301109,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,71749,990304.873
115,Aracati,2301109,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,71749,990304.873
116,Aracati,2301109,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,15401100.0,71749,990304.873
117,Aracoiaba,2301208,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,8554120.0,25988,138520.761
118,Aracoiaba,2301208,Ceará,2013,Provenientes da União,7265500.0,25988,138520.761
119,Aracoiaba,2301208,Ceará,2013,Provenientes dos Estados,1273500.0,25988,138520.761
120,Aracoiaba,2301208,Ceará,2013,Provenientes de Outros Municípios,0.0,25988,138520.761
121,Aracoiaba,2301208,Ceará,2013,Outras Receitas do SUS,15119.0,25988,138520.761
122,Aracoiaba,2301208,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,25988,138520.761
123,Aracoiaba,2301208,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,25988,138520.761
124,Aracoiaba,2301208,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,25988,138520.761
125,Aracoiaba,2301208,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,8554120.0,25988,138520.761
126,Ararendá,2301257,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,1995710.0,10723,47807.956
127,Ararendá,2301257,Ceará,2013,Provenientes da União,1986530.0,10723,47807.956
128,Ararendá,2301257,Ceará,2013,Provenientes dos Estados,0.0,10723,47807.956
129,Ararendá,2301257,Ceará,2013,Provenientes de Outros Municípios,0.0,10723,47807.956
130,Ararendá,2301257,Ceará,2013,Outras Receitas do SUS,9182.0,10723,47807.956
131,Ararendá,2301257,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,10723,47807.956
132,Ararendá,2301257,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,10723,47807.956
133,Ararendá,2301257,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,10723,47807.956
134,Ararendá,2301257,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,1995710.0,10723,47807.956
135,Araripe,2301307,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,5048830.0,21170,121402.738
136,Araripe,2301307,Ceará,2013,Provenientes da União,5048830.0,21170,121402.738
137,Araripe,2301307,Ceará,2013,Provenientes dos Estados,0.0,21170,121402.738
138,Araripe,2301307,Ceará,2013,Provenientes de Outros Municípios,0.0,21170,121402.738
139,Araripe,2301307,Ceará,2013,Outras Receitas do SUS,0.0,21170,121402.738
140,Araripe,2301307,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,21170,121402.738
141,Araripe,2301307,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,21170,121402.738
142,Araripe,2301307,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,21170,121402.738
143,Araripe,2301307,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,5048830.0,21170,121402.738
144,Aratuba,2301406,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,2334350.0,11482,65219.008
145,Aratuba,2301406,Ceará,2013,Provenientes da União,2271330.0,11482,65219.008
146,Aratuba,2301406,Ceará,2013,Provenientes dos Estados,56863.0,11482,65219.008
147,Aratuba,2301406,Ceará,2013,Provenientes de Outros Municípios,0.0,11482,65219.008
148,Aratuba,2301406,Ceará,2013,Outras Receitas do SUS,6156.0,11482,65219.008
149,Aratuba,2301406,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,11482,65219.008
150,Aratuba,2301406,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,11482,65219.008
151,Aratuba,2301406,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,11482,65219.008
152,Aratuba,2301406,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,2334350.0,11482,65219.008
153,Arneiroz,2301505,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,1413300.0,7766,35319.026
154,Arneiroz,2301505,Ceará,2013,Provenientes da União,1342430.0,7766,35319.026
155,Arneiroz,2301505,Ceará,2013,Provenientes dos Estados,70864.0,7766,35319.026
156,Arneiroz,2301505,Ceará,2013,Provenientes de Outros Municípios,0.0,7766,35319.026
157,Arneiroz,2301505,Ceará,2013,Outras Receitas do SUS,0.0,7766,35319.026
158,Arneiroz,2301505,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,7766,35319.026
159,Arneiroz,2301505,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,7766,35319.026
160,Arneiroz,2301505,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,7766,35319.026
161,Arneiroz,2301505,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,1413300.0,7766,35319.026
162,Assaré,2301604,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,4694350.0,22988,141880.888
163,Assaré,2301604,Ceará,2013,Provenientes da União,4646850.0,22988,141880.888
164,Assaré,2301604,Ceará,2013,Provenientes dos Estados,47500.0,22988,141880.888
165,Assaré,2301604,Ceará,2013,Provenientes de Outros Municípios,0.0,22988,141880.888
166,Assaré,2301604,Ceará,2013,Outras Receitas do SUS,0.0,22988,141880.888
167,Assaré,2301604,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,141676.0,22988,141880.888
168,Assaré,2301604,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,22988,141880.888
169,Assaré,2301604,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,22988,141880.888
170,Assaré,2301604,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,4836020.0,22988,141880.888
171,Aurora,2301703,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,5900690.0,24716,137709.647
172,Aurora,2301703,Ceará,2013,Provenientes da União,5778400.0,24716,137709.647
173,Aurora,2301703,Ceará,2013,Provenientes dos Estados,59000.0,24716,137709.647
174,Aurora,2301703,Ceará,2013,Provenientes de Outros Municípios,0.0,24716,137709.647
175,Aurora,2301703,Ceará,2013,Outras Receitas do SUS,63295.0,24716,137709.647
176,Aurora,2301703,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,24716,137709.647
177,Aurora,2301703,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,24716,137709.647
178,Aurora,2301703,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,24716,137709.647
179,Aurora,2301703,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,5900690.0,24716,137709.647
180,Baixio,2301802,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,1002080.0,6165,31240.331
181,Baixio,2301802,Ceará,2013,Provenientes da União,1000480.0,6165,31240.331
182,Baixio,2301802,Ceará,2013,Provenientes dos Estados,0.0,6165,31240.331
183,Baixio,2301802,Ceará,2013,Provenientes de Outros Municípios,0.0,6165,31240.331
184,Baixio,2301802,Ceará,2013,Outras Receitas do SUS,1594.0,6165,31240.331
185,Baixio,2301802,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,6165,31240.331
186,Baixio,2301802,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,6165,31240.331
187,Baixio,2301802,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,6165,31240.331
188,Baixio,2301802,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,1002080.0,6165,31240.331
189,Banabuiú,2301851,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,2682020.0,17775,108874.155
190,Banabuiú,2301851,Ceará,2013,Provenientes da União,2673380.0,17775,108874.155
191,Banabuiú,2301851,Ceará,2013,Provenientes dos Estados,0.0,17775,108874.155
192,Banabuiú,2301851,Ceará,2013,Provenientes de Outros Municípios,0.0,17775,108874.155
193,Banabuiú,2301851,Ceará,2013,Outras Receitas do SUS,8634.0,17775,108874.155
194,Banabuiú,2301851,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,17775,108874.155
195,Banabuiú,2301851,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,17775,108874.155
196,Banabuiú,2301851,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,17775,108874.155
197,Banabuiú,2301851,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,2682020.0,17775,108874.155
198,Barbalha,2301901,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,60034600.0,57818,578694.298
199,Barbalha,2301901,Ceará,2013,Provenientes da União,59874700.0,57818,578694.298
200,Barbalha,2301901,Ceará,2013,Provenientes dos Estados,0.0,57818,578694.298
201,Barbalha,2301901,Ceará,2013,Provenientes de Outros Municípios,0.0,57818,578694.298
202,Barbalha,2301901,Ceará,2013,Outras Receitas do SUS,159941.0,57818,578694.298
203,Barbalha,2301901,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,57818,578694.298
204,Barbalha,2301901,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,57818,578694.298
205,Barbalha,2301901,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,57818,578694.298
206,Barbalha,2301901,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,60034600.0,57818,578694.298
207,Barreira,2301950,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,4543220.0,20371,111135.954
208,Barreira,2301950,Ceará,2013,Provenientes da União,4505080.0,20371,111135.954
209,Barreira,2301950,Ceará,2013,Provenientes dos Estados,0.0,20371,111135.954
210,Barreira,2301950,Ceará,2013,Provenientes de Outros Municípios,0.0,20371,111135.954
211,Barreira,2301950,Ceará,2013,Outras Receitas do SUS,38148.0,20371,111135.954
212,Barreira,2301950,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,20371,111135.954
213,Barreira,2301950,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,20371,111135.954
214,Barreira,2301950,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,20371,111135.954
215,Barreira,2301950,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,4543220.0,20371,111135.954
216,Barro,2302008,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,4196110.0,22104,121566.531
217,Barro,2302008,Ceará,2013,Provenientes da União,4186980.0,22104,121566.531
218,Barro,2302008,Ceará,2013,Provenientes dos Estados,0.0,22104,121566.531
219,Barro,2302008,Ceará,2013,Provenientes de Outros Municípios,0.0,22104,121566.531
220,Barro,2302008,Ceará,2013,Outras Receitas do SUS,9132.0,22104,121566.531
221,Barro,2302008,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,22104,121566.531
222,Barro,2302008,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,22104,121566.531
223,Barro,2302008,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,22104,121566.531
224,Barro,2302008,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,4196110.0,22104,121566.531
225,Barroquinha,2302057,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,2581760.0,14771,78006.428
226,Barroquinha,2302057,Ceará,2013,Provenientes da União,2581760.0,14771,78006.428
227,Barroquinha,2302057,Ceará,2013,Provenientes dos Estados,0.0,14771,78006.428
228,Barroquinha,2302057,Ceará,2013,Provenientes de Outros Municípios,0.0,14771,78006.428
229,Barroquinha,2302057,Ceará,2013,Outras Receitas do SUS,0.0,14771,78006.428
230,Barroquinha,2302057,Ceará,2013,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,14771,78006.428
231,Barroquinha,2302057,Ceará,2013,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,14771,78006.428
232,Barroquinha,2302057,Ceará,2013,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,14771,78006.428
233,Barroquinha,2302057,Ceará,2013,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,2581760.0,14771,78006.428
234,Baturité,2302107,Ceará,2013,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,10197500.0,34512,237707.42
235,Baturité,2302107,Ceará,2013,Provenientes da União,8851230.0,34512,237707.42
