,municipio,codigo_municipio,estado,ano,campo,despesas_executadas_liquidadas,população,Produto_interno_bruto
39,Acaraú,2300200,Ceará,2013,RESTOS A PAGAR NÃO PROCESSADOS INSCRITOS INDEVIDAMENTE NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA¹,0,60137,467824.0
40,Acaraú,2300200,Ceará,2013,DESPESAS CUSTEADAS COM DISPONIBILIDADE DE CAIXA VINCULADA AOS RESTOS A PAGAR CANCELADOS²,0,60137,467824.0
41,Acaraú,2300200,Ceará,2013,DESPESAS CUSTEADAS COM RECURSOS VINCULADOS À PARCELA DO PERCENTUAL MÍNIMO QUE NÃO FOI APLICADA EM AÇÕES E SERVIÇOS DE SAÚDE EM EXERCÍCIOS ANTERIORES³,0,60137,467824.0
42,Acaraú,2300200,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE NÃO COMPUTADAS (V),12619900,60137,467824.0
43,Acopiara,2300309,Ceará,2013,DESPESAS COM INATIVOS E PENSIONISTAS,0,52661,287936.777
44,Acopiara,2300309,Ceará,2013,DESPESA COM ASSISTÊNCIA À SAÚDE QUE NÃO ATENDE AO PRINCÍPIO DE ACESSO UNIVERSAL,0,52661,287936.777
45,Acopiara,2300309,Ceará,2013,DESPESAS CUSTEADAS COM OUTROS RECURSOS,8415520,52661,287936.777
46,Acopiara,2300309,Ceará,2013,Recursos de Transferências do Sistema Único de Saúde - SUS,8415520,52661,287936.777
47,Acopiara,2300309,Ceará,2013,Recursos de Operações de Crédito,0,52661,287936.777
48,Acopiara,2300309,Ceará,2013,Outros Recursos,0,52661,287936.777
49,Acopiara,2300309,Ceará,2013,OUTRAS AÇÕES E SERVIÇOS NÃO COMPUTADOS,0,52661,287936.777
50,Acopiara,2300309,Ceará,2013,RESTOS A PAGAR NÃO PROCESSADOS INSCRITOS INDEVIDAMENTE NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA¹,0,52661,287936.777
51,Acopiara,2300309,Ceará,2013,DESPESAS CUSTEADAS COM DISPONIBILIDADE DE CAIXA VINCULADA AOS RESTOS A PAGAR CANCELADOS²,0,52661,287936.777
52,Acopiara,2300309,Ceará,2013,DESPESAS CUSTEADAS COM RECURSOS VINCULADOS À PARCELA DO PERCENTUAL MÍNIMO QUE NÃO FOI APLICADA EM AÇÕES E SERVIÇOS DE SAÚDE EM EXERCÍCIOS ANTERIORES³,0,52661,287936.777
53,Acopiara,2300309,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE NÃO COMPUTADAS (V),8475140,52661,287936.777
54,Aiuaba,2300408,Ceará,2013,DESPESAS COM INATIVOS E PENSIONISTAS,0,16784,78557.345
55,Aiuaba,2300408,Ceará,2013,DESPESA COM ASSISTÊNCIA À SAÚDE QUE NÃO ATENDE AO PRINCÍPIO DE ACESSO UNIVERSAL,0,16784,78557.345
56,Aiuaba,2300408,Ceará,2013,DESPESAS CUSTEADAS COM OUTROS RECURSOS,3006320,16784,78557.345
57,Aiuaba,2300408,Ceará,2013,Recursos de Transferências do Sistema Único de Saúde - SUS,3006320,16784,78557.345
58,Aiuaba,2300408,Ceará,2013,Recursos de Operações de Crédito,0,16784,78557.345
59,Aiuaba,2300408,Ceará,2013,Outros Recursos,0,16784,78557.345
60,Aiuaba,2300408,Ceará,2013,OUTRAS AÇÕES E SERVIÇOS NÃO COMPUTADOS,0,16784,78557.345
61,Aiuaba,2300408,Ceará,2013,RESTOS A PAGAR NÃO PROCESSADOS INSCRITOS INDEVIDAMENTE NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA¹,0,16784,78557.345
62,Aiuaba,2300408,Ceará,2013,DESPESAS CUSTEADAS COM DISPONIBILIDADE DE CAIXA VINCULADA AOS RESTOS A PAGAR CANCELADOS²,0,16784,78557.345
63,Aiuaba,2300408,Ceará,2013,DESPESAS CUSTEADAS COM RECURSOS VINCULADOS À PARCELA DO PERCENTUAL MÍNIMO QUE NÃO FOI APLICADA EM AÇÕES E SERVIÇOS DE SAÚDE EM EXERCÍCIOS ANTERIORES³,0,16784,78557.345
64,Aiuaba,2300408,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE NÃO COMPUTADAS (V),3006320,16784,78557.345
65,Alcântaras,2300507,Ceará,2013,DESPESAS COM INATIVOS E PENSIONISTAS,0,11171,47741.892
66,Alcântaras,2300507,Ceará,2013,DESPESA COM ASSISTÊNCIA À SAÚDE QUE NÃO ATENDE AO PRINCÍPIO DE ACESSO UNIVERSAL,0,11171,47741.892
67,Alcântaras,2300507,Ceará,2013,DESPESAS CUSTEADAS COM OUTROS RECURSOS,1238330,11171,47741.892
68,Alcântaras,2300507,Ceará,2013,Recursos de Transferências do Sistema Único de Saúde - SUS,1238330,11171,47741.892
69,Alcântaras,2300507,Ceará,2013,Recursos de Operações de Crédito,0,11171,47741.892
70,Alcântaras,2300507,Ceará,2013,Outros Recursos,0,11171,47741.892
71,Alcântaras,2300507,Ceará,2013,OUTRAS AÇÕES E SERVIÇOS NÃO COMPUTADOS,0,11171,47741.892
72,Alcântaras,2300507,Ceará,2013,RESTOS A PAGAR NÃO PROCESSADOS INSCRITOS INDEVIDAMENTE NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA¹,0,11171,47741.892
73,Alcântaras,2300507,Ceará,2013,DESPESAS CUSTEADAS COM DISPONIBILIDADE DE CAIXA VINCULADA AOS RESTOS A PAGAR CANCELADOS²,0,11171,47741.892
74,Alcântaras,2300507,Ceará,2013,DESPESAS CUSTEADAS COM RECURSOS VINCULADOS À PARCELA DO PERCENTUAL MÍNIMO QUE NÃO FOI APLICADA EM AÇÕES E SERVIÇOS DE SAÚDE EM EXERCÍCIOS ANTERIORES³,0,11171,47741.892
75,Alcântaras,2300507,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE NÃO COMPUTADAS (V),1830520,11171,47741.892
76,Altaneira,2300606,Ceará,2013,DESPESAS COM INATIVOS E PENSIONISTAS,0,7196,37584.825
77,Altaneira,2300606,Ceará,2013,DESPESA COM ASSISTÊNCIA À SAÚDE QUE NÃO ATENDE AO PRINCÍPIO DE ACESSO UNIVERSAL,0,7196,37584.825
78,Altaneira,2300606,Ceará,2013,DESPESAS CUSTEADAS COM OUTROS RECURSOS,1164120,7196,37584.825
79,Altaneira,2300606,Ceará,2013,Recursos de Transferências do Sistema Único de Saúde - SUS,1164120,7196,37584.825
80,Altaneira,2300606,Ceará,2013,Recursos de Operações de Crédito,0,7196,37584.825
81,Altaneira,2300606,Ceará,2013,Outros Recursos,0,7196,37584.825
82,Altaneira,2300606,Ceará,2013,OUTRAS AÇÕES E SERVIÇOS NÃO COMPUTADOS,0,7196,37584.825
83,Altaneira,2300606,Ceará,2013,RESTOS A PAGAR NÃO PROCESSADOS INSCRITOS INDEVIDAMENTE NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA¹,0,7196,37584.825
84,Altaneira,2300606,Ceará,2013,DESPESAS CUSTEADAS COM DISPONIBILIDADE DE CAIXA VINCULADA AOS RESTOS A PAGAR CANCELADOS²,0,7196,37584.825
85,Altaneira,2300606,Ceará,2013,DESPESAS CUSTEADAS COM RECURSOS VINCULADOS À PARCELA DO PERCENTUAL MÍNIMO QUE NÃO FOI APLICADA EM AÇÕES E SERVIÇOS DE SAÚDE EM EXERCÍCIOS ANTERIORES³,0,7196,37584.825
86,Altaneira,2300606,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE NÃO COMPUTADAS (V),1164120,7196,37584.825
87,Alto Santo,2300705,Ceará,2013,DESPESAS COM INATIVOS E PENSIONISTAS,0,16767,105060.172
88,Alto Santo,2300705,Ceará,2013,DESPESA COM ASSISTÊNCIA À SAÚDE QUE NÃO ATENDE AO PRINCÍPIO DE ACESSO UNIVERSAL,0,16767,105060.172
89,Alto Santo,2300705,Ceará,2013,DESPESAS CUSTEADAS COM OUTROS RECURSOS,2200000,16767,105060.172
90,Alto Santo,2300705,Ceará,2013,Recursos de Transferências do Sistema Único de Saúde - SUS,2200000,16767,105060.172
91,Alto Santo,2300705,Ceará,2013,Recursos de Operações de Crédito,0,16767,105060.172
92,Alto Santo,2300705,Ceará,2013,Outros Recursos,0,16767,105060.172
93,Alto Santo,2300705,Ceará,2013,OUTRAS AÇÕES E SERVIÇOS NÃO COMPUTADOS,0,16767,105060.172
94,Alto Santo,2300705,Ceará,2013,RESTOS A PAGAR NÃO PROCESSADOS INSCRITOS INDEVIDAMENTE NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA¹,0,16767,105060.172
95,Alto Santo,2300705,Ceará,2013,DESPESAS CUSTEADAS COM DISPONIBILIDADE DE CAIXA VINCULADA AOS RESTOS A PAGAR CANCELADOS²,0,16767,105060.172
96,Alto Santo,2300705,Ceará,2013,DESPESAS CUSTEADAS COM RECURSOS VINCULADOS À PARCELA DO PERCENTUAL MÍNIMO QUE NÃO FOI APLICADA EM AÇÕES E SERVIÇOS DE SAÚDE EM EXERCÍCIOS ANTERIORES³,0,16767,105060.172
97,Alto Santo,2300705,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE NÃO COMPUTADAS (V),2237710,16767,105060.172
98,Amontada,2300754,Ceará,2013,DESPESAS COM INATIVOS E PENSIONISTAS,0,41227,285778.53
99,Amontada,2300754,Ceará,2013,DESPESA COM ASSISTÊNCIA À SAÚDE QUE NÃO ATENDE AO PRINCÍPIO DE ACESSO UNIVERSAL,0,41227,285778.53
100,Amontada,2300754,Ceará,2013,DESPESAS CUSTEADAS COM OUTROS RECURSOS,5251290,41227,285778.53
101,Amontada,2300754,Ceará,2013,Recursos de Transferências do Sistema Único de Saúde - SUS,5251290,41227,285778.53
102,Amontada,2300754,Ceará,2013,Recursos de Operações de Crédito,0,41227,285778.53
103,Amontada,2300754,Ceará,2013,Outros Recursos,0,41227,285778.53
104,Amontada,2300754,Ceará,2013,OUTRAS AÇÕES E SERVIÇOS NÃO COMPUTADOS,0,41227,285778.53
105,Amontada,2300754,Ceará,2013,RESTOS A PAGAR NÃO PROCESSADOS INSCRITOS INDEVIDAMENTE NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA¹,0,41227,285778.53
106,Amontada,2300754,Ceará,2013,DESPESAS CUSTEADAS COM DISPONIBILIDADE DE CAIXA VINCULADA AOS RESTOS A PAGAR CANCELADOS²,0,41227,285778.53
107,Amontada,2300754,Ceará,2013,DESPESAS CUSTEADAS COM RECURSOS VINCULADOS À PARCELA DO PERCENTUAL MÍNIMO QUE NÃO FOI APLICADA EM AÇÕES E SERVIÇOS DE SAÚDE EM EXERCÍCIOS ANTERIORES³,0,41227,285778.53
108,Amontada,2300754,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE NÃO COMPUTADAS (V),5369990,41227,285778.53
109,Antonina do Norte,2300804,Ceará,2013,DESPESAS COM INATIVOS E PENSIONISTAS,0,7172,41967.895
110,Antonina do Norte,2300804,Ceará,2013,DESPESA COM ASSISTÊNCIA À SAÚDE QUE NÃO ATENDE AO PRINCÍPIO DE ACESSO UNIVERSAL,0,7172,41967.895
111,Antonina do Norte,2300804,Ceará,2013,DESPESAS CUSTEADAS COM OUTROS RECURSOS,937542,7172,41967.895
112,Antonina do Norte,2300804,Ceará,2013,Recursos de Transferências do Sistema Único de Saúde - SUS,937542,7172,41967.895
113,Antonina do Norte,2300804,Ceará,2013,Recursos de Operações de Crédito,0,7172,41967.895
114,Antonina do Norte,2300804,Ceará,2013,Outros Recursos,0,7172,41967.895
115,Antonina do Norte,2300804,Ceará,2013,OUTRAS AÇÕES E SERVIÇOS NÃO COMPUTADOS,0,7172,41967.895
116,Antonina do Norte,2300804,Ceará,2013,RESTOS A PAGAR NÃO PROCESSADOS INSCRITOS INDEVIDAMENTE NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA¹,0,7172,41967.895
117,Antonina do Norte,2300804,Ceará,2013,DESPESAS CUSTEADAS COM DISPONIBILIDADE DE CAIXA VINCULADA AOS RESTOS A PAGAR CANCELADOS²,0,7172,41967.895
118,Antonina do Norte,2300804,Ceará,2013,DESPESAS CUSTEADAS COM RECURSOS VINCULADOS À PARCELA DO PERCENTUAL MÍNIMO QUE NÃO FOI APLICADA EM AÇÕES E SERVIÇOS DE SAÚDE EM EXERCÍCIOS ANTERIORES³,0,7172,41967.895
119,Antonina do Norte,2300804,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE NÃO COMPUTADAS (V),937542,7172,41967.895
120,Apuiarés,2300903,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE NÃO COMPUTADAS (V),2424810,14397,66227.817
121,Apuiarés,2300903,Ceará,2013,DESPESAS COM INATIVOS E PENSIONISTAS,0,14397,66227.817
122,Apuiarés,2300903,Ceará,2013,DESPESA COM ASSISTÊNCIA À SAÚDE QUE NÃO ATENDE AO PRINCÍPIO DE ACESSO UNIVERSAL,0,14397,66227.817
123,Apuiarés,2300903,Ceará,2013,DESPESAS CUSTEADAS COM OUTROS RECURSOS,2395130,14397,66227.817
124,Apuiarés,2300903,Ceará,2013,Recursos de Transferências do Sistema Único de Saúde - SUS,2395130,14397,66227.817
125,Apuiarés,2300903,Ceará,2013,Recursos de Operações de Crédito,0,14397,66227.817
126,Apuiarés,2300903,Ceará,2013,Outros Recursos,0,14397,66227.817
127,Apuiarés,2300903,Ceará,2013,OUTRAS AÇÕES E SERVIÇOS NÃO COMPUTADOS,0,14397,66227.817
128,Apuiarés,2300903,Ceará,2013,RESTOS A PAGAR NÃO PROCESSADOS INSCRITOS INDEVIDAMENTE NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA¹,0,14397,66227.817
129,Apuiarés,2300903,Ceará,2013,DESPESAS CUSTEADAS COM DISPONIBILIDADE DE CAIXA VINCULADA AOS RESTOS A PAGAR CANCELADOS²,0,14397,66227.817
130,Apuiarés,2300903,Ceará,2013,DESPESAS CUSTEADAS COM RECURSOS VINCULADOS À PARCELA DO PERCENTUAL MÍNIMO QUE NÃO FOI APLICADA EM AÇÕES E SERVIÇOS DE SAÚDE EM EXERCÍCIOS ANTERIORES³,0,14397,66227.817
131,Apuiarés,2300903,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE NÃO COMPUTADAS (V),2424810,14397,66227.817
132,Aquiraz,2301000,Ceará,2013,DESPESAS COM INATIVOS E PENSIONISTAS,0,76186,1548884.6
133,Aquiraz,2301000,Ceará,2013,DESPESA COM ASSISTÊNCIA À SAÚDE QUE NÃO ATENDE AO PRINCÍPIO DE ACESSO UNIVERSAL,0,76186,1548884.6
134,Aquiraz,2301000,Ceará,2013,DESPESAS CUSTEADAS COM OUTROS RECURSOS,8156740,76186,1548884.6
135,Aquiraz,2301000,Ceará,2013,Recursos de Transferências do Sistema Único de Saúde - SUS,8156740,76186,1548884.6
136,Aquiraz,2301000,Ceará,2013,Recursos de Operações de Crédito,0,76186,1548884.6
137,Aquiraz,2301000,Ceará,2013,Outros Recursos,0,76186,1548884.6
138,Aquiraz,2301000,Ceará,2013,OUTRAS AÇÕES E SERVIÇOS NÃO COMPUTADOS,0,76186,1548884.6
139,Aquiraz,2301000,Ceará,2013,RESTOS A PAGAR NÃO PROCESSADOS INSCRITOS INDEVIDAMENTE NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA¹,0,76186,1548884.6
140,Aquiraz,2301000,Ceará,2013,DESPESAS CUSTEADAS COM DISPONIBILIDADE DE CAIXA VINCULADA AOS RESTOS A PAGAR CANCELADOS²,0,76186,1548884.6
141,Aquiraz,2301000,Ceará,2013,DESPESAS COM INATIVOS E PENSIONISTAS,0,76186,1548884.6
142,Aquiraz,2301000,Ceará,2013,DESPESA COM ASSISTÊNCIA À SAÚDE QUE NÃO ATENDE AO PRINCÍPIO DE ACESSO UNIVERSAL,0,76186,1548884.6
143,Aquiraz,2301000,Ceará,2013,DESPESAS CUSTEADAS COM OUTROS RECURSOS,8156740,76186,1548884.6
144,Aquiraz,2301000,Ceará,2013,Recursos de Transferências do Sistema Único de Saúde - SUS,8156740,76186,1548884.6
145,Aquiraz,2301000,Ceará,2013,Recursos de Operações de Crédito,0,76186,1548884.6
146,Aquiraz,2301000,Ceará,2013,Outros Recursos,0,76186,1548884.6
147,Aquiraz,2301000,Ceará,2013,OUTRAS AÇÕES E SERVIÇOS NÃO COMPUTADOS,0,76186,1548884.6
148,Aquiraz,2301000,Ceará,2013,RESTOS A PAGAR NÃO PROCESSADOS INSCRITOS INDEVIDAMENTE NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA¹,0,76186,1548884.6
149,Aquiraz,2301000,Ceará,2013,DESPESAS CUSTEADAS COM DISPONIBILIDADE DE CAIXA VINCULADA AOS RESTOS A PAGAR CANCELADOS²,0,76186,1548884.6
150,Aquiraz,2301000,Ceará,2013,DESPESAS CUSTEADAS COM RECURSOS VINCULADOS À PARCELA DO PERCENTUAL MÍNIMO QUE NÃO FOI APLICADA EM AÇÕES E SERVIÇOS DE SAÚDE EM EXERCÍCIOS ANTERIORES³,0,76186,1548884.6
151,Aquiraz,2301000,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE NÃO COMPUTADAS (V),8224960,76186,1548884.6
152,Aracati,2301109,Ceará,2013,DESPESAS COM INATIVOS E PENSIONISTAS,0,71749,990304.873
153,Aracati,2301109,Ceará,2013,DESPESA COM ASSISTÊNCIA À SAÚDE QUE NÃO ATENDE AO PRINCÍPIO DE ACESSO UNIVERSAL,0,71749,990304.873
154,Aracati,2301109,Ceará,2013,DESPESAS CUSTEADAS COM OUTROS RECURSOS,15000000,71749,990304.873
155,Aracati,2301109,Ceará,2013,Recursos de Transferências do Sistema Único de Saúde - SUS,15000000,71749,990304.873
156,Aracati,2301109,Ceará,2013,Recursos de Operações de Crédito,0,71749,990304.873
157,Aracati,2301109,Ceará,2013,Outros Recursos,0,71749,990304.873
158,Aracati,2301109,Ceará,2013,OUTRAS AÇÕES E SERVIÇOS NÃO COMPUTADOS,0,71749,990304.873
159,Aracati,2301109,Ceará,2013,RESTOS A PAGAR NÃO PROCESSADOS INSCRITOS INDEVIDAMENTE NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA¹,0,71749,990304.873
160,Aracati,2301109,Ceará,2013,DESPESAS CUSTEADAS COM DISPONIBILIDADE DE CAIXA VINCULADA AOS RESTOS A PAGAR CANCELADOS²,0,71749,990304.873
161,Aracati,2301109,Ceará,2013,DESPESAS CUSTEADAS COM RECURSOS VINCULADOS À PARCELA DO PERCENTUAL MÍNIMO QUE NÃO FOI APLICADA EM AÇÕES E SERVIÇOS DE SAÚDE EM EXERCÍCIOS ANTERIORES³,0,71749,990304.873
162,Aracati,2301109,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE NÃO COMPUTADAS (V),15766000,71749,990304.873
163,Aracoiaba,2301208,Ceará,2013,DESPESAS COM INATIVOS E PENSIONISTAS,0,25988,138520.761
164,Aracoiaba,2301208,Ceará,2013,DESPESA COM ASSISTÊNCIA À SAÚDE QUE NÃO ATENDE AO PRINCÍPIO DE ACESSO UNIVERSAL,0,25988,138520.761
165,Aracoiaba,2301208,Ceará,2013,DESPESAS CUSTEADAS COM OUTROS RECURSOS,7772300,25988,138520.761
166,Aracoiaba,2301208,Ceará,2013,Recursos de Transferências do Sistema Único de Saúde - SUS,7772300,25988,138520.761
167,Aracoiaba,2301208,Ceará,2013,Recursos de Operações de Crédito,0,25988,138520.761
168,Aracoiaba,2301208,Ceará,2013,Outros Recursos,0,25988,138520.761
169,Aracoiaba,2301208,Ceará,2013,OUTRAS AÇÕES E SERVIÇOS NÃO COMPUTADOS,0,25988,138520.761
170,Aracoiaba,2301208,Ceará,2013,RESTOS A PAGAR NÃO PROCESSADOS INSCRITOS INDEVIDAMENTE NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA¹,0,25988,138520.761
171,Aracoiaba,2301208,Ceará,2013,DESPESAS CUSTEADAS COM DISPONIBILIDADE DE CAIXA VINCULADA AOS RESTOS A PAGAR CANCELADOS²,0,25988,138520.761
172,Aracoiaba,2301208,Ceará,2013,DESPESAS CUSTEADAS COM RECURSOS VINCULADOS À PARCELA DO PERCENTUAL MÍNIMO QUE NÃO FOI APLICADA EM AÇÕES E SERVIÇOS DE SAÚDE EM EXERCÍCIOS ANTERIORES³,0,25988,138520.761
173,Aracoiaba,2301208,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE NÃO COMPUTADAS (V),7788510,25988,138520.761
174,Ararendá,2301257,Ceará,2013,DESPESAS COM INATIVOS E PENSIONISTAS,0,10723,47807.956
175,Ararendá,2301257,Ceará,2013,DESPESA COM ASSISTÊNCIA À SAÚDE QUE NÃO ATENDE AO PRINCÍPIO DE ACESSO UNIVERSAL,0,10723,47807.956
176,Ararendá,2301257,Ceará,2013,DESPESAS CUSTEADAS COM OUTROS RECURSOS,1986530,10723,47807.956
177,Ararendá,2301257,Ceará,2013,Recursos de Transferências do Sistema Único de Saúde - SUS,1986530,10723,47807.956
178,Ararendá,2301257,Ceará,2013,Recursos de Operações de Crédito,0,10723,47807.956
179,Ararendá,2301257,Ceará,2013,Outros Recursos,0,10723,47807.956
180,Ararendá,2301257,Ceará,2013,OUTRAS AÇÕES E SERVIÇOS NÃO COMPUTADOS,0,10723,47807.956
181,Ararendá,2301257,Ceará,2013,RESTOS A PAGAR NÃO PROCESSADOS INSCRITOS INDEVIDAMENTE NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA¹,0,10723,47807.956
182,Ararendá,2301257,Ceará,2013,DESPESAS CUSTEADAS COM DISPONIBILIDADE DE CAIXA VINCULADA AOS RESTOS A PAGAR CANCELADOS²,0,10723,47807.956
183,Ararendá,2301257,Ceará,2013,DESPESAS CUSTEADAS COM RECURSOS VINCULADOS À PARCELA DO PERCENTUAL MÍNIMO QUE NÃO FOI APLICADA EM AÇÕES E SERVIÇOS DE SAÚDE EM EXERCÍCIOS ANTERIORES³,0,10723,47807.956
184,Ararendá,2301257,Ceará,2013,TOTAL DAS DESPESAS COM SAÚDE NÃO COMPUTADAS (V),2928570,10723,47807.956
185,Araripe,2301307,Ceará,2013,DESPESAS COM INATIVOS E PENSIONISTAS,0,21170,121402.738
